;prerequisite;advanced;Direct Edge;Path;Not in Gold;TP;TN;FP;FN;Path chain;FN Path
249;COMPUTER;POST OFFICE PROTOCOL VERSION 3;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'SIMPLE MAIL TRANSFER PROTOCOL', 'POST OFFICE PROTOCOL VERSION 3'];0
250;COMPUTER;FIREWALL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'FIREWALL'];0
251;COMPUTER;HYPERTEXT MARKUP LANGUAGE;0;1;0;1;0;0;0;['COMPUTER', 'SOFTWARE', 'BROWSER', 'HYPERTEXT MARKUP LANGUAGE'];0
252;COMPUTER;NETWORK NEWS TRANSFER PROTOCOL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'PROTOCOL', 'NETWORK NEWS TRANSFER PROTOCOL'];0
253;COMPUTER;REGISTERED DOMAIN;0;1;0;1;0;0;0;['COMPUTER', 'ADDRESSING SYSTEM', 'DOMAIN', 'REGISTERED DOMAIN'];0
254;COMPUTER;PRINT SERVER;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'SERVER', 'PRINT SERVER'];0
255;COMPUTER;INSTANT MESSAGING;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'PROTOCOL', 'HYPERTEXT TRANSFER PROTOCOL', 'INSTANT MESSAGING'];0
256;COMPUTER;INTERNET SERVICE PROVIDER;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET SERVICE PROVIDER'];0
257;COMPUTER;MAIL SERVER;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'SIMPLE MAIL TRANSFER PROTOCOL', 'MAIL SERVER'];0
258;COMPUTER;BODY;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET', 'EMAIL', 'BODY'];0
259;COMPUTER;PROXY SERVER;0;1;0;1;0;0;0;['COMPUTER', 'SOFTWARE', 'PROXY SERVER'];0
260;COMPUTER;STAR;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'STAR'];0
261;COMPUTER;MASS STORAGE;1;0;0;1;0;0;0;;0
262;COMPUTER;ENCRYPTION;0;1;0;1;0;0;0;['COMPUTER', 'SOFTWARE', 'ENCRYPTION'];0
263;COMPUTER;WIDE AREA NETWORK;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'WIDE AREA NETWORK'];0
264;COMPUTER;VOICE OVER INTERNET PROTOCOL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET', 'VOICE OVER INTERNET PROTOCOL'];0
265;COMPUTER;ROUTER;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'ROUTER'];0
266;COMPUTER;NAME SERVER;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'SERVER', 'NAME SERVER'];0
267;COMPUTER;INTERPROCESS COMMUNICATION;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERPROCESS COMMUNICATION'];0
268;COMPUTER;MALICIOUS SOFTWARE;0;1;0;1;0;0;0;['COMPUTER', 'COMPUTER SYSTEM', 'MALICIOUS SOFTWARE'];0
269;COMPUTER;MAGNETIC DISK;0;1;0;1;0;0;0;['COMPUTER', 'MASS STORAGE', 'MAGNETIC DISK'];0
270;COMPUTER;SEARCH ENGINE;0;1;0;1;0;0;0;['COMPUTER', 'SOFTWARE', 'BROWSER', 'HYPERTEXT MARKUP LANGUAGE', 'SEARCH ENGINE'];0
271;COMPUTER;WEBSERVERS;0;1;0;1;0;0;0;['COMPUTER', 'SOFTWARE', 'WEBSERVERS'];0
272;COMPUTER;METROPOLITAN AREA NETWORK;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'METROPOLITAN AREA NETWORK'];0
273;COMPUTER;COMPUTER SYSTEM;1;0;0;1;0;0;0;;0
274;COMPUTER;PRIVATE-KEY;0;1;0;1;0;0;0;['COMPUTER', 'SOFTWARE', 'ENCRYPTION', 'PRIVATE-KEY'];0
275;COMPUTER;SIMPLE MAIL TRANSFER PROTOCOL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'SIMPLE MAIL TRANSFER PROTOCOL'];0
276;COMPUTER;INTERNET MAIL ACCESS PROTOCOL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'SIMPLE MAIL TRANSFER PROTOCOL', 'INTERNET MAIL ACCESS PROTOCOL'];0
277;COMPUTER;HYPERTEXT TRANSFER PROTOCOL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'PROTOCOL', 'HYPERTEXT TRANSFER PROTOCOL'];0
278;COMPUTER;DOMAIN;0;1;0;1;0;0;0;['COMPUTER', 'ADDRESSING SYSTEM', 'DOMAIN'];0
279;COMPUTER;ACCESS INTERNET SERVICE PROVIDER;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET', 'ACCESS INTERNET SERVICE PROVIDER'];0
280;COMPUTER;DIGITAL SIGNATURE;0;1;0;1;0;0;0;['COMPUTER', 'ADDRESSING SYSTEM', 'BIT PATTERN', 'DIGITAL SIGNATURE'];0
281;COMPUTER;INTRANET;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET', 'INTRANET'];0
282;COMPUTER;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'PROTOCOL', 'CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION'];0
283;COMPUTER;COLLISION DETECTION;0;0;1;0;0;1;0;;0
284;COMPUTER;FILE TRANSFER PROTOCOL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'PROTOCOL', 'FILE TRANSFER PROTOCOL'];0
285;COMPUTER;CLIENT/SERVER MODEL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'CLIENT/SERVER MODEL'];0
286;COMPUTER;DOMAIN NAME;0;1;0;1;0;0;0;['COMPUTER', 'ADDRESSING SYSTEM', 'DOMAIN', 'DOMAIN NAME'];0
287;COMPUTER;ACCESS POINT;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'WIRELESS NETWORK', 'ACCESS POINT'];0
288;COMPUTER;LOCAL AREA NETWORK;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'LOCAL AREA NETWORK'];0
289;COMPUTER;END USER;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET', 'END USER'];0
290;COMPUTER;DOMAIN NAME SYSTEM;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'PROTOCOL', 'DOMAIN NAME SYSTEM'];0
291;COMPUTER;INTERNET PROTOCOL ADDRESS;0;1;0;1;0;0;0;['COMPUTER', 'ADDRESSING SYSTEM', 'INTERNET PROTOCOL ADDRESS'];0
292;COMPUTER;TRADITIONAL TELEPHONE;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET', 'TRADITIONAL TELEPHONE'];0
293;COMPUTER;WEBSERVER;0;1;0;1;0;0;0;['COMPUTER', 'SOFTWARE', 'BROWSER', 'WEBSERVER'];0
294;COMPUTER;WIRELESS NETWORK;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'WIRELESS NETWORK'];0
295;COMPUTER;ADDRESSING SYSTEM;1;0;0;1;0;0;0;;0
296;COMPUTER;INTERNET PROTOCOL;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'INTERNET', 'INTERNET PROTOCOL'];0
297;COMPUTER;WIFI NETWORK;0;1;0;1;0;0;0;['COMPUTER', 'NETWORK', 'WIFI NETWORK'];0
298;PROTOCOL;TRANSMISSION CONTROL PROTOCOL;1;0;0;1;0;0;0;;0
299;PROTOCOL;USER DATAGRAM PROTOCOL;1;0;0;1;0;0;0;;0
300;PROTOCOL;POST OFFICE PROTOCOL VERSION 3;1;0;0;1;0;0;0;;0
301;PROTOCOL;TRANSPORT LAYER;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'INTERNET SOFTWARE', 'TRANSPORT LAYER'];0
302;PROTOCOL;NETWORK NEWS TRANSFER PROTOCOL;1;0;0;1;0;0;0;;0
303;PROTOCOL;SWITCH;0;0;0;0;0;1;0;;0
304;PROTOCOL;INSTANT MESSAGING;0;1;0;1;0;0;0;['PROTOCOL', 'HYPERTEXT TRANSFER PROTOCOL', 'INSTANT MESSAGING'];0
305;PROTOCOL;MASS STORAGE;0;0;0;0;0;1;0;;0
306;PROTOCOL;SERVER;0;0;0;0;0;1;0;;0
307;PROTOCOL;REMOTE SERVER;0;0;0;0;0;1;0;;0
308;PROTOCOL;REPEATER;0;0;0;0;0;1;0;;0
309;PROTOCOL;UNIFORM RESOURCE LOCATOR;1;0;0;1;0;0;0;;0
310;PROTOCOL;COLLISION AVOIDANCE;1;0;0;1;0;0;0;;0
311;PROTOCOL;HOP COUNT;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'HOP COUNT'];0
312;PROTOCOL;TAG;0;1;0;1;0;0;0;['PROTOCOL', 'UNIFORM RESOURCE LOCATOR', 'HYPERTEXT MARKUP LANGUAGE', 'TAG'];0
313;PROTOCOL;INTERNET PROTOCOL;1;0;0;1;0;0;0;;0
314;PROTOCOL;HYPERTEXT MARKUP LANGUAGE;0;1;0;1;0;0;0;['PROTOCOL', 'UNIFORM RESOURCE LOCATOR', 'HYPERTEXT MARKUP LANGUAGE'];0
315;PROTOCOL;NAME SERVER;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET PROTOCOL', 'INTERNET PROTOCOL ADDRESS', 'NAME SERVER'];0
316;PROTOCOL;MAIL SERVER;0;1;0;1;0;0;0;['PROTOCOL', 'SIMPLE MAIL TRANSFER PROTOCOL', 'MAIL SERVER'];0
317;PROTOCOL;NETWORK LAYER;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'INTERNET SOFTWARE', 'NETWORK LAYER'];0
318;PROTOCOL;INTERNET MAIL ACCESS PROTOCOL;1;0;0;1;0;0;0;;0
319;PROTOCOL;ACCESS POINT;0;0;0;0;0;1;0;;0
320;PROTOCOL;HYPERTEXT;0;1;0;1;0;0;0;['PROTOCOL', 'WORLD WIDE WEB', 'HYPERTEXT'];0
321;PROTOCOL;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;1;0;0;1;0;0;0;;0
322;PROTOCOL;APPLICATION LAYER;0;1;0;1;0;0;0;['PROTOCOL', 'FILE TRANSFER PROTOCOL', 'APPLICATION LAYER'];0
323;PROTOCOL;BRIDGE;0;0;0;0;0;1;0;;0
324;PROTOCOL;SIMPLE MAIL TRANSFER PROTOCOL;1;0;0;1;0;0;0;;0
325;PROTOCOL;INTERNET PROTOCOL NETWORK;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET PROTOCOL', 'INTERNET PROTOCOL NETWORK'];0
326;PROTOCOL;DOMAIN;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'DOMAIN'];0
327;PROTOCOL;EMAIL;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'EMAIL'];0
328;PROTOCOL;BROWSER;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'BROWSER'];0
329;PROTOCOL;INTERNET SERVICE PROVIDER;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'INTERNET SERVICE PROVIDER'];0
330;PROTOCOL;DOMAIN NAME;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'DOMAIN', 'DOMAIN NAME'];0
331;PROTOCOL;HEAD;0;1;0;1;0;0;0;['PROTOCOL', 'UNIFORM RESOURCE LOCATOR', 'HYPERTEXT MARKUP LANGUAGE', 'HEAD'];0
332;PROTOCOL;END USER;0;1;0;1;0;0;0;['PROTOCOL', 'HYPERTEXT TRANSFER PROTOCOL', 'END USER'];0
333;PROTOCOL;REMOTE MAIL SERVER;0;1;0;1;0;0;0;['PROTOCOL', 'SIMPLE MAIL TRANSFER PROTOCOL', 'REMOTE MAIL SERVER'];0
334;PROTOCOL;MNEMONIC ADDRESS;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'ADDRESSING SYSTEM', 'MNEMONIC ADDRESS'];0
335;PROTOCOL;WORLD WIDE WEB;1;0;0;1;0;0;0;;0
336;PROTOCOL;DOMAIN NAME SYSTEM;1;0;0;1;0;0;0;;0
337;PROTOCOL;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;1;0;0;1;0;0;0;;0
338;PROTOCOL;COLLISION DETECTION;0;0;1;0;0;1;0;;0
339;PROTOCOL;ETHERNET NETWORK;0;0;0;0;0;1;0;;0
340;PROTOCOL;HYPERTEXT DOCUMENT;0;1;0;1;0;0;0;['PROTOCOL', 'WORLD WIDE WEB', 'HYPERTEXT DOCUMENT'];0
341;PROTOCOL;WEBSERVERS;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'WEBSERVERS'];0
342;PROTOCOL;HIDDEN TERMINAL PROBLEM;0;0;0;0;0;1;0;;0
343;PROTOCOL;INTERNET PROTOCOL ADDRESS;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET PROTOCOL', 'INTERNET PROTOCOL ADDRESS'];0
344;PROTOCOL;HYPERTEXT TRANSFER PROTOCOL;1;0;0;1;0;0;0;;0
345;PROTOCOL;BODY;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'EMAIL', 'BODY'];0
346;PROTOCOL;VOICE OVER INTERNET PROTOCOL;1;0;0;1;0;0;0;;0
347;PROTOCOL;ROUTER;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'ROUTER'];0
348;PROTOCOL;WIFI NETWORK;0;0;0;0;0;1;0;;0
349;PROTOCOL;FORWARDING TABLE;0;1;0;1;0;0;0;['PROTOCOL', 'TRANSMISSION CONTROL PROTOCOL', 'FORWARDING TABLE'];0
350;PROTOCOL;WEBSERVER;0;1;0;1;0;0;0;['PROTOCOL', 'WORLD WIDE WEB', 'HYPERTEXT DOCUMENT', 'WEBSERVER'];0
351;PROTOCOL;TRADITIONAL TELEPHONE;0;1;0;1;0;0;0;['PROTOCOL', 'INTERNET', 'TRADITIONAL TELEPHONE'];0
352;CLIENT;PROXY SERVER;1;0;0;1;0;0;0;;0
353;CLIENT;PHP;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'HYPERTEXT', 'PHP'];0
354;CLIENT;SERVER-SIDE;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'SERVER-SIDE'];0
355;CLIENT;ACTIVE SERVER PAGE;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'ACTIVE SERVER PAGE'];0
356;CLIENT;JAVASERVER PAGE;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'JAVASERVER PAGE'];0
357;CLIENT;SEARCH ENGINE;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'HYPERTEXT DOCUMENT', 'WORLD WIDE WEB', 'SEARCH ENGINE'];0
358;CLIENT;SERVLETS;1;0;0;1;0;0;0;;0
359;CLIENT;SERVLET;0;0;0;0;0;1;0;;0
360;CLIENT;CLIENT/SERVER MODEL;1;0;0;1;0;0;0;;0
361;CLIENT;BROWSER;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'HYPERTEXT', 'BROWSER'];0
362;CLIENT;PRINT SERVER;0;0;0;0;0;1;0;;0
363;CLIENT;FILE SERVER;0;0;0;0;0;1;0;;0
364;CLIENT;PEER-TO-PEER MODEL;1;0;0;1;0;0;0;;0
365;CLIENT;SERVER;0;0;0;0;0;1;0;;0
366;CLIENT;AUDITING SOFTWARE;0;1;0;1;0;0;0;['CLIENT', 'FIREWALL', 'AUDITING SOFTWARE'];0
367;CLIENT;CLIENT SIDE;0;0;0;0;0;1;0;;0
368;CLIENT;SERVER SIDE;0;0;0;0;0;1;0;;0
369;CLIENT;FIREWALL;1;0;0;1;0;0;0;;0
370;CLIENT;MAGNETIC DISK;0;0;0;0;0;1;0;;0
371;CLIENT;CLIENT-SIDE;1;0;0;1;0;0;0;;0
372;CLIENT;WEBSERVER;1;0;0;1;0;0;0;;0
373;CLIENT;TAG;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'HYPERTEXT DOCUMENT', 'TAG'];0
374;CLIENT;VIRUS;0;0;0;0;0;1;0;;0
375;CLIENT;UNIFORM RESOURCE LOCATOR;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'HYPERTEXT DOCUMENT', 'UNIFORM RESOURCE LOCATOR'];0
376;CLIENT;HYPERTEXT MARKUP LANGUAGE;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'HYPERTEXT DOCUMENT', 'UNIFORM RESOURCE LOCATOR', 'HYPERTEXT MARKUP LANGUAGE'];0
377;CLIENT;FILE TRANSFER PROTOCOL;0;0;0;0;0;1;0;;0
378;CLIENT;EMAIL;0;0;0;0;0;1;0;;0
379;CLIENT;HYPERTEXT TRANSFER PROTOCOL;0;1;0;1;0;0;0;['CLIENT', 'WEBSERVER', 'HYPERTEXT TRANSFER PROTOCOL'];0
380;CLIENT;MAIL SERVER;0;0;0;0;0;1;0;;0
381;CLIENT;INTRANET;0;0;0;0;0;1;0;;0
382;CLIENT;INTERNET SERVICE PROVIDER;0;0;0;0;0;1;0;;0
383;PROXY SERVER;AUDITING SOFTWARE;0;0;0;0;0;1;0;;0
384;PROXY SERVER;FILE TRANSFER PROTOCOL;0;0;0;0;0;1;0;;0
385;PROXY SERVER;ANTIVIRUS SOFTWARE;0;0;0;0;0;1;0;;0
386;ROUTER;INTERPROCESS COMMUNICATION;0;0;0;0;0;1;0;;0
387;ROUTER;GATEWAY;1;0;0;1;0;0;0;;0
388;ROUTER;NETWORK LAYER;1;0;0;1;0;0;0;;0
389;ROUTER;APPLICATION LAYER;0;1;0;1;0;0;0;['ROUTER', 'ADDRESSING SYSTEM', 'INTERNET PROTOCOL ADDRESS', 'NAME SERVER', 'APPLICATION LAYER'];0
390;ROUTER;LINK LAYER;1;0;0;1;0;0;0;;0
391;ROUTER;CLIENT;0;0;0;0;0;1;0;;0
392;ROUTER;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;0;1;0;;0
393;ROUTER;INTERNET INFRASTRUCTURE;0;0;0;0;0;1;0;;0
394;ROUTER;SERVER;0;0;0;0;0;1;0;;0
395;ROUTER;TRANSPORT LAYER;0;1;0;1;0;0;0;['ROUTER', 'ADDRESSING SYSTEM', 'INTERNET PROTOCOL ADDRESS', 'NAME SERVER', 'APPLICATION LAYER', 'TRANSPORT LAYER'];0
396;ROUTER;TIER-2 INTERNET SERVICE PROVIDER;1;0;0;1;0;0;0;;0
397;ROUTER;TIER-3 INTERNET SERVICE PROVIDER;0;1;0;1;0;0;0;['ROUTER', 'TIER-2 INTERNET SERVICE PROVIDER', 'TIER-3 INTERNET SERVICE PROVIDER'];0
398;ROUTER;INTERNET2;0;0;0;0;0;1;0;;0
399;ROUTER;HOT SPOT;0;0;0;0;0;1;0;;0
400;ROUTER;USER DATAGRAM PROTOCOL;0;1;0;1;0;0;0;['ROUTER', 'ADDRESSING SYSTEM', 'INTERNET PROTOCOL ADDRESS', 'NAME SERVER', 'DOMAIN NAME SYSTEM', 'USER DATAGRAM PROTOCOL'];0
401;ROUTER;END SYSTEM;0;0;0;0;0;1;0;;0
402;ROUTER;TIER-1 INTERNET SERVICE PROVIDER;0;0;0;0;0;1;0;;0
403;ROUTER;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;0;1;0;;0
404;ROUTER;HOP COUNT;1;0;0;1;0;0;0;;0
405;ROUTER;INTERNET SERVICE PROVIDER;0;0;0;0;0;1;0;;0
406;ROUTER;INTERNET PROTOCOL;0;1;0;1;0;0;0;['ROUTER', 'NETWORK LAYER', 'INTERNET PROTOCOL'];0
407;ROUTER;INTERNET PROTOCOL NETWORK;0;1;0;1;0;0;0;['ROUTER', 'NETWORK LAYER', 'INTERNET PROTOCOL', 'INTERNET PROTOCOL NETWORK'];0
408;ROUTER;FORWARDING TABLE;1;0;0;1;0;0;0;;0
409;ROUTER;INTRANET;0;0;0;0;0;1;0;;0
410;INTERPROCESS COMMUNICATION;PRINT SERVER;0;1;0;1;0;0;0;['INTERPROCESS COMMUNICATION', 'SERVER', 'PRINT SERVER'];0
411;INTERPROCESS COMMUNICATION;CLIENT/SERVER MODEL;1;0;0;1;0;0;0;;0
412;INTERPROCESS COMMUNICATION;CLIENT;1;0;0;1;0;0;0;;0
413;INTERPROCESS COMMUNICATION;SERVER;1;0;0;1;0;0;0;;0
414;PERSONAL AREA NETWORK;LOCAL AREA NETWORK;1;0;0;1;0;0;0;;0
415;PERSONAL AREA NETWORK;METROPOLITAN AREA NETWORK;0;0;0;0;0;1;0;;0
416;PERSONAL AREA NETWORK;WIDE AREA NETWORK;0;0;0;0;0;1;0;;0
417;MAGNETIC DISK;FILE SERVER;0;0;0;0;0;1;0;;0
418;OPEN NETWORK;INTERNET;1;0;0;1;0;0;0;;0
419;SWITCH;ETHERNET NETWORK;0;0;0;0;0;1;0;;0
420;HUB;PROTOCOL;0;0;0;0;0;1;0;;0
421;TAG;HEAD;1;0;0;1;0;0;0;;0
422;TAG;EXTENSIBLE MARKUP LANGUAGE;0;1;0;1;0;0;0;['TAG', 'HYPERTEXT MARKUP LANGUAGE', 'EXTENSIBLE MARKUP LANGUAGE'];0
423;TAG;SEARCH ENGINE;0;1;0;1;0;0;0;['TAG', 'HYPERTEXT MARKUP LANGUAGE', 'SEARCH ENGINE'];0
424;TAG;CLIENT-SIDE;0;1;0;1;0;0;0;['TAG', 'HYPERTEXT MARKUP LANGUAGE', 'SEARCH ENGINE', 'CLIENT-SIDE'];0
425;GATEWAY;SERVER;0;0;0;0;0;1;0;;0
426;GATEWAY;INTERPROCESS COMMUNICATION;0;0;0;0;0;1;0;;0
427;GATEWAY;FIREWALL;1;0;0;1;0;0;0;;0
428;GATEWAY;CLIENT;0;0;0;0;0;1;0;;0
429;GATEWAY;DENIAL OF SERVICE;0;0;0;0;0;1;0;;0
430;GATEWAY;EMAIL;0;0;0;0;0;1;0;;0
431;GATEWAY;INTRANET;0;0;0;0;0;1;0;;0
432;SERVER;PROXY SERVER;1;0;0;1;0;0;0;;0
433;SERVER;UNIFORM RESOURCE LOCATOR;1;0;0;1;0;0;0;;0
434;SERVER;CLIENT/SERVER MODEL;1;0;0;1;0;0;0;;0
435;SERVER;PRINT SERVER;1;0;0;1;0;0;0;;0
436;SERVER;FILE SERVER;1;0;0;1;0;0;0;;0
437;SERVER;AUDITING SOFTWARE;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'DENIAL OF SERVICE', 'FIREWALL', 'AUDITING SOFTWARE'];0
438;SERVER;CONTENT DELIVERY NETWORK;1;0;0;1;0;0;0;;0
439;SERVER;HYPERTEXT;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'HYPERTEXT'];0
440;SERVER;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;0;1;0;;0
441;SERVER;PHP;0;1;0;1;0;0;0;['SERVER', 'SERVER-SIDE', 'PHP'];0
442;SERVER;FIREWALL;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'DENIAL OF SERVICE', 'FIREWALL'];0
443;SERVER;PEER-TO-PEER MODEL;0;0;0;0;0;1;0;;0
444;SERVER;WORLD WIDE WEB;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'HYPERTEXT DOCUMENT', 'WORLD WIDE WEB'];0
445;SERVER;BROWSER;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'HYPERTEXT', 'BROWSER'];0
446;SERVER;MAGNETIC DISK;0;0;0;0;0;1;0;;0
447;SERVER;INSTANT MESSAGING;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'HYPERTEXT TRANSFER PROTOCOL', 'INSTANT MESSAGING'];0
448;SERVER;HYPERTEXT DOCUMENT;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'HYPERTEXT DOCUMENT'];0
449;SERVER;MNEMONIC ADDRESS;0;0;0;0;0;1;0;;0
450;SERVER;REMOTE SERVER;1;0;0;1;0;0;0;;0
451;SERVER;ACTIVE SERVER PAGE;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'ACTIVE SERVER PAGE'];0
452;SERVER;JAVASERVER PAGE;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'JAVASERVER PAGE'];0
453;SERVER;SERVLETS;1;0;0;1;0;0;0;;0
454;SERVER;SERVLET;0;0;0;0;0;1;0;;0
455;SERVER;HYPERTEXT TRANSFER PROTOCOL;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'HYPERTEXT TRANSFER PROTOCOL'];0
456;SERVER;MAIL SERVER;1;0;0;1;0;0;0;;0
457;SERVER;VIRUS;0;0;0;0;0;1;0;;0
458;SERVER;WEBSERVER;1;0;0;1;0;0;0;;0
459;SERVER;DENIAL OF SERVICE;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'DENIAL OF SERVICE'];0
460;SERVER;NAME SERVER;1;0;0;1;0;0;0;;0
461;SERVER;INTERNET PROTOCOL NETWORK;0;1;0;1;0;0;0;['SERVER', 'APPLICATION LAYER', 'NETWORK LAYER', 'INTERNET PROTOCOL', 'INTERNET PROTOCOL NETWORK'];0
462;SERVER;WEBSERVERS;1;0;0;1;0;0;0;;0
463;SERVER;SEARCH ENGINE;0;1;0;1;0;0;0;['SERVER', 'UNIFORM RESOURCE LOCATOR', 'HYPERTEXT MARKUP LANGUAGE', 'SEARCH ENGINE'];0
464;SERVER;CLIENT SIDE;0;0;0;0;0;1;0;;0
465;SERVER;SERVER SIDE;0;0;0;0;0;1;0;;0
466;SERVER;FILE TRANSFER PROTOCOL;0;0;0;0;0;1;0;;0
467;SERVER;SIMPLE MAIL TRANSFER PROTOCOL;0;1;0;1;0;0;0;['SERVER', 'MAIL SERVER', 'SIMPLE MAIL TRANSFER PROTOCOL'];0
468;SERVER;SECOND GENERATION;0;0;0;0;0;1;0;;0
469;SERVER;PHONE NETWORK;0;0;0;0;0;1;0;;0
470;SERVER;1G;0;0;0;0;0;1;0;;0
471;SERVER;3G;0;0;0;0;0;1;0;;0
472;SERVER;4G;0;1;0;1;0;0;0;['SERVER', 'APPLICATION LAYER', 'NETWORK LAYER', 'INTERNET PROTOCOL', 'INTERNET PROTOCOL NETWORK', '4G'];0
473;SERVER;DOMAIN;0;1;0;1;0;0;0;['SERVER', 'NAME SERVER', 'DOMAIN'];0
474;SERVER;EMAIL;0;0;0;0;0;1;0;;0
475;SERVER;SERVER-SIDE;1;0;0;1;0;0;0;;0
476;SERVER;INTERNET SERVICE PROVIDER;0;0;0;0;0;1;0;;0
477;SERVER;DOMAIN NAME;0;1;0;1;0;0;0;['SERVER', 'NAME SERVER', 'DOMAIN', 'DOMAIN NAME'];0
478;SERVER;REMOTE MAIL SERVER;0;1;0;1;0;0;0;['SERVER', 'MAIL SERVER', 'REMOTE MAIL SERVER'];0
479;SERVER;END USER;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'HYPERTEXT TRANSFER PROTOCOL', 'END USER'];0
480;SERVER;DOMAIN NAME SYSTEM;0;1;0;1;0;0;0;['SERVER', 'NAME SERVER', 'DOMAIN NAME SYSTEM'];0
481;SERVER;CLIENT-SIDE;0;1;0;1;0;0;0;['SERVER', 'WEBSERVER', 'CLIENT-SIDE'];0
482;SERVER;INTRANET;0;0;0;0;0;1;0;;0
483;SERVER;HYPERTEXT MARKUP LANGUAGE;0;1;0;1;0;0;0;['SERVER', 'UNIFORM RESOURCE LOCATOR', 'HYPERTEXT MARKUP LANGUAGE'];0
